channel	time_ps	valid_begin_time_ps	id	addr	len	last	resp	data	wstrb
AW	415000	415000	0	2240	0
AR	415000	415000	0	61272	12
W	465000	465000				1		000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f82beac4c2e319e8	000000000000000000000000000000ff
R	465000	465000	0			0	0
W	475000	475000				0
B	475000		0				0
W	485000	485000				0
W	495000	495000				1
AR	495000	495000	1	46144	4
AR	505000	505000	2	54496	11
AW	515000	515000	1	61224	2
R	515000	515000	0			0	0
AW	525000	525000	2	12744	14
W	525000	525000				0
AR	525000	525000	3	49696	5
AW	535000	535000	3	11824	4
W	535000	535000				0
W	545000	545000				0
AR	545000	545000	0	22256	13
W	555000	555000				0
AR	555000	555000	1	10096	2
W	565000	565000				0
AR	565000	565000	2	38104	10
R	565000	565000	0			0	0
W	575000	575000				0
W	585000	585000				0
W	595000	595000				0
W	605000	605000				0
B	605000		1				0
W	615000	615000				0
AR	615000	615000	3	17224	0
R	615000	615000	0			0	0
W	625000	625000				0
W	635000	635000				0
W	645000	645000				0
W	655000	655000				0
W	665000	665000				1
AR	665000	665000	0	20768	5
R	665000	665000	0			0	0
W	675000	675000				0
AR	675000	675000	1	52648	0
W	705000	705000				0
AR	705000	705000	2	34056	0
AR	715000	715000	3	1216	5
R	715000	715000	0			0	0
W	725000	725000				0
W	735000	735000				0
AR	745000	745000	0	15360	0
R	765000	765000	0			0	0
W	805000	805000				1
W	815000	815000				0
AR	815000	815000	1	35160	0
R	815000	815000	0			0	0
W	825000	825000				0
W	835000	835000				1
AR	835000	835000	2	272	0
B	845000		2				0
AW	855000	855000	0	48496	2
AW	865000	865000	1	29328	5
W	865000	865000				0
R	865000	865000	0			0	0
AW	875000	875000	2	20920	11
W	875000	875000				0
AW	885000	885000	3	63032	14
W	885000	885000				0
AW	895000	895000	0	55824	6
W	895000	895000				0
W	905000	905000				0
AR	905000	905000	3	20304	3
W	915000	915000				1
R	915000	915000	0			0	0
W	925000	925000				0
R	965000	965000	0			0	0
W	975000	975000				0
R	1015000	1015000	0			0	0
W	1025000	1025000				0
R	1065000	1065000	0			1	0
R	1075000	1075000	1			0	0
W	1085000	1085000				0
B	1125000		3				0
W	1135000	1135000				0
W	1215000	1215000				0
W	1235000	1235000				0
W	1245000	1245000				0
R	1255000	1255000	1			0	0
W	1275000	1275000				0
B	1285000		0				0
B	1295000		1				0
W	1335000	1335000				0
W	1345000	1345000				0
W	1355000	1355000				1
W	1365000	1365000				0
W	1375000	1375000				0
W	1385000	1385000				0
W	1395000	1395000				0
W	1405000	1405000				0
W	1415000	1415000				0
W	1425000	1425000				0
W	1435000	1435000				0
R	1435000	1435000	1			0	0
W	1445000	1445000				0
W	1455000	1455000				0
W	1465000	1465000				0
W	1475000	1475000				0
W	1485000	1485000				0
W	1495000	1495000				0
W	1505000	1505000				1
W	1515000	1515000				0
W	1525000	1525000				0
W	1535000	1535000				0
W	1545000	1545000				0
W	1555000	1555000				0
W	1565000	1565000				0
W	1575000	1575000				1
B	1615000		2				0
R	1615000	1615000	1			0	0
W	1635000	1635000				0
AW	1675000	1675000	1	2848	8
AW	1685000	1685000	2	43896	0
W	1685000	1685000				0
W	1745000	1745000				0
W	1755000	1755000				0
W	1775000	1775000				0
R	1795000	1795000	1			1	0
B	1805000		3				0
R	1805000	1805000	2			0	0
R	1815000	1815000	2			0	0
W	1825000	1825000				0
R	1825000	1825000	2			0	0
R	1835000	1835000	2			0	0
R	1845000	1845000	2			0	0
R	1855000	1855000	2			0	0
R	1865000	1865000	2			0	0
R	1875000	1875000	2			0	0
W	1885000	1885000				0
R	1885000	1885000	2			0	0
W	1895000	1895000				0
R	1895000	1895000	2			0	0
R	1905000	1905000	2			0	0
R	1915000	1915000	2			1	0
R	1925000	1925000	3			0	0
W	1935000	1935000				1
W	1945000	1945000				1
W	1955000	1955000				0
W	1965000	1965000				0
W	1975000	1975000				1
AW	1995000	1995000	3	52184	2
AW	2005000	2005000	0	5000	0
AW	2015000	2015000	1	27752	0
W	2015000	2015000				1
R	2025000	2025000	3			0	0
W	2065000	2065000				1
W	2075000	2075000				0
W	2085000	2085000				0
W	2095000	2095000				0
B	2095000		0				0
W	2105000	2105000				0
AW	2115000	2115000	2	57744	6
W	2115000	2115000				0
AW	2125000	2125000	3	54480	7
W	2125000	2125000				0
R	2125000	2125000	3			0	0
AW	2135000	2135000	0	27600	15
W	2135000	2135000				1
W	2145000	2145000				0
W	2155000	2155000				0
W	2165000	2165000				0
W	2175000	2175000				0
W	2185000	2185000				0
W	2195000	2195000				0
W	2205000	2205000				0
W	2215000	2215000				1
W	2225000	2225000				0
B	2225000		1				0
R	2225000	2225000	3			0	0
W	2235000	2235000				0
W	2245000	2245000				0
