channel	time_ps	valid_begin_time_ps	id	addr	len	last	resp	data	wstrb
AW	415000	415000	0	2240	0
AR	415000	415000	0	61272	12
W	465000	465000				1		000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f82beac4c2e319e8	000000000000000000000000000000ff
R	465000	465000	0			0	0
W	475000	475000				0
B	475000		0				0
W	485000	485000				0
W	495000	495000				1
AR	495000	495000	1	46144	4
AR	505000	505000	2	54496	11
AW	515000	515000	1	61224	2
R	515000	515000	0			0	0
AW	525000	525000	2	12744	14
W	525000	525000				0
AR	525000	525000	3	49696	5
AW	535000	535000	3	11824	4
W	535000	535000				0
AR	535000	535000	4	26528	12
AW	545000	545000	4	15784	6
W	545000	545000				0
AR	545000	545000	5	32976	1
W	555000	555000				0
AR	555000	555000	6	3768	1
W	565000	565000				0
AR	565000	565000	7	5680	8
R	565000	565000	0			0	0
W	575000	575000				0
W	585000	585000				0
AR	585000	585000	0	22256	13
W	595000	595000				0
AR	595000	595000	1	10096	2
W	605000	605000				0
B	605000		1				0
AR	605000	605000	2	38104	10
W	615000	615000				0
R	615000	615000	0			0	0
W	625000	625000				0
W	635000	635000				0
W	645000	645000				0
W	655000	655000				0
AR	655000	655000	3	17224	0
W	665000	665000				1
R	665000	665000	0			0	0
W	675000	675000				0
W	705000	705000				0
AR	715000	715000	4	35656	1
R	715000	715000	0			0	0
W	725000	725000				0
W	735000	735000				0
AR	745000	745000	5	23344	0
AR	765000	765000	6	59488	15
R	765000	765000	0			0	0
W	805000	805000				1
W	815000	815000				0
R	815000	815000	0			0	0
W	825000	825000				0
W	835000	835000				0
W	845000	845000				0
B	845000		2				0
AR	845000	845000	7	39560	4
W	855000	855000				0
W	865000	865000				0
R	865000	865000	0			0	0
W	875000	875000				1
W	885000	885000				0
W	895000	895000				0
AR	895000	895000	0	20768	5
W	905000	905000				0
AR	905000	905000	1	52648	0
W	915000	915000				0
R	915000	915000	0			0	0
AW	925000	925000	5	49704	4
W	925000	925000				1
AW	935000	935000	6	7176	0
W	935000	935000				1
AR	935000	935000	2	34056	0
AR	945000	945000	3	1216	5
AR	955000	955000	4	57520	0
AR	965000	965000	5	36080	15
R	965000	965000	0			0	0
W	975000	975000				0
AR	975000	975000	6	46680	6
AR	985000	985000	7	19496	1
AR	1015000	1015000	0	15360	0
R	1015000	1015000	0			0	0
AW	1025000	1025000	7	53664	14
W	1035000	1035000				0
R	1065000	1065000	0			1	0
R	1075000	1075000	1			0	0
AR	1085000	1085000	1	35160	0
W	1105000	1105000				0
AR	1105000	1105000	2	272	0
B	1125000		3				0
W	1155000	1155000				0
AR	1175000	1175000	3	20304	3
AR	1215000	1215000	4	1408	4
W	1235000	1235000				0
R	1255000	1255000	1			0	0
AR	1265000	1265000	5	52384	12
AR	1275000	1275000	6	59040	10
B	1285000		4				0
W	1315000	1315000				0
AR	1315000	1315000	7	38512	4
W	1375000	1375000				0
AR	1385000	1385000	0	52192	6
AR	1395000	1395000	1	34952	0
AR	1425000	1425000	2	44912	14
W	1435000	1435000				0
AR	1435000	1435000	3	52608	0
R	1435000	1435000	1			0	0
W	1455000	1455000				0
AR	1455000	1455000	4	53880	2
AR	1465000	1465000	5	32120	0
B	1495000		5				0
W	1515000	1515000				0
AR	1535000	1535000	6	14696	8
W	1565000	1565000				0
